YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W11,7,0,0,0,,IE,4964440,IE,Age25_49,MOD,1749671
2021-W11,9,0,0,0,,IE,4964440,IE,Age50_59,MOD,606007
2021-W11,0,0,0,0,,IE,4964440,IE,Age50_59,AZ,606007
2021-W11,15,0,123,0,,IE,4964440,IE,Age50_59,COM,606007
2021-W11,17,0,94,0,,IE,4964440,IE,Age60_69,COM,480682
2021-W11,0,0,0,0,,IE,4964440,IE,Age60_69,AZ,480682
2021-W11,43,0,0,0,,IE,4964440,IE,Age60_69,MOD,480682
2021-W11,32,0,0,0,,IE,4964440,IE,Age70_79,MOD,322167
2021-W11,2,0,0,0,,IE,4964440,IE,Age70_79,AZ,322167
2021-W11,808,0,62,0,,IE,4964440,IE,Age70_79,COM,322167
2021-W11,17,0,11,0,,IE,4964440,IE,Age80+,MOD,170706
2021-W11,1376,0,303,0,,IE,4964440,IE,Age80+,COM,170706
2021-W11,0,0,0,0,,IE,4964440,IE,Age80+,AZ,170706
2021-W11,28,0,2,0,,IE,4964440,IE,AgeUNK,COM,
2021-W11,5,0,0,0,,IE,4964440,IE,AgeUNK,MOD,
2021-W11,0,0,0,0,,IE,4964440,IE,AgeUNK,AZ,
2021-W11,0,0,0,0,,IE,4964440,IE,HCW,MOD,
2021-W11,27,0,427,0,,IE,4964440,IE,HCW,COM,
2021-W11,1,0,0,0,,IE,4964440,IE,HCW,AZ,
2021-W11,0,0,0,0,,IE,4964440,IE,LTCF,MOD,
2021-W11,43,0,241,0,,IE,4964440,IE,LTCF,COM,
2021-W11,0,0,0,0,,IE,4964440,IE,LTCF,AZ,
2020-W53,4953,,0,0,11700,IS,364134,IS,ALL,COM,282770
2020-W53,109,0,0,0,11700,IS,364134,IS,Age18_24,COM,34868
2020-W53,1110,2,0,0,11700,IS,364134,IS,Age25_49,COM,131004
2020-W53,360,0,0,0,11700,IS,364134,IS,Age50_59,COM,43992
2020-W53,481,1,0,0,11700,IS,364134,IS,Age60_69,COM,37414
2020-W53,577,7,0,0,11700,IS,364134,IS,Age70_79,COM,22890
2020-W53,2307,8,0,0,11700,IS,364134,IS,Age80+,COM,12602
2020-W53,9,0,0,0,11700,IS,364134,IS,AgeUNK,COM,
2020-W53,1697,1,0,0,11700,IS,364134,IS,HCW,COM,22845
2020-W53,3256,17,0,0,11700,IS,364134,IS,LTCF,COM,3284
2021-W02,1261,2,0,0,1200,IS,364134,IS,ALL,MOD,282770
2021-W02,99,1,0,0,1200,IS,364134,IS,Age18_24,MOD,34868
2021-W02,781,1,0,0,1200,IS,364134,IS,Age25_49,MOD,131004
2021-W02,205,0,0,0,1200,IS,364134,IS,Age50_59,MOD,43992
2021-W02,174,0,0,0,1200,IS,364134,IS,Age60_69,MOD,37414
2021-W02,2,0,0,0,1200,IS,364134,IS,Age70_79,MOD,22890
2021-W02,0,0,0,0,1200,IS,364134,IS,Age80+,MOD,12602
2021-W02,0,0,0,0,1200,IS,364134,IS,AgeUNK,MOD,
2021-W02,904,0,0,0,1200,IS,364134,IS,HCW,MOD,
2021-W02,0,0,0,0,1200,IS,364134,IS,LTCF,MOD,
2021-W03,4296,101,4796,0,3510,IS,364134,IS,ALL,COM,282770
2021-W03,70,0,105,0,3510,IS,364134,IS,Age18_24,COM,34868
2021-W03,715,8,1098,0,3510,IS,364134,IS,Age25_49,COM,131004
2021-W03,336,5,356,0,3510,IS,364134,IS,Age50_59,COM,43992
2021-W03,414,10,478,0,3510,IS,364134,IS,Age60_69,COM,37414
2021-W03,785,17,556,0,3510,IS,364134,IS,Age70_79,COM,22890
2021-W03,1970,60,2199,0,3510,IS,364134,IS,Age80+,COM,12602
2021-W03,6,1,4,0,3510,IS,364134,IS,AgeUNK,COM,
2021-W03,587,0,1594,0,3510,IS,364134,IS,HCW,COM,
2021-W03,1304,11,3201,0,3510,IS,364134,IS,LTCF,COM,
2021-W04,245,,32,0,3510,IS,364134,IS,ALL,COM,282770
2021-W04,0,0,0,0,1200,IS,364134,IS,ALL,MOD,282770
2021-W04,2,,0,0,3510,IS,364134,IS,Age18_24,COM,34868
2021-W04,56,,7,0,3510,IS,364134,IS,Age25_49,COM,131004
2021-W04,24,,2,0,3510,IS,364134,IS,Age50_59,COM,43992
2021-W04,17,,2,0,3510,IS,364134,IS,Age60_69,COM,37414
2021-W04,44,,6,0,3510,IS,364134,IS,Age70_79,COM,22890
2021-W04,102,,15,0,3510,IS,364134,IS,Age80+,COM,12602
2021-W04,0,,0,0,3510,IS,364134,IS,AgeUNK,COM,
2021-W04,0,,11,0,3510,IS,364134,IS,HCW,COM,
2021-W04,0,,21,0,3510,IS,364134,IS,LTCF,COM,
2021-W05,2078,,35,0,2340,IS,364134,IS,ALL,COM,282770
2021-W05,0,0,0,0,1200,IS,364134,IS,ALL,AZ,282770
2021-W05,33,,0,0,2340,IS,364134,IS,Age18_24,COM,34868
2021-W05,482,,1,0,2340,IS,364134,IS,Age25_49,COM,131004
2021-W05,189,,2,0,2340,IS,364134,IS,Age50_59,COM,43992
2021-W05,121,,0,0,2340,IS,364134,IS,Age60_69,COM,37414
2021-W05,128,,3,0,2340,IS,364134,IS,Age70_79,COM,22890
2021-W05,1123,,23,0,2340,IS,364134,IS,Age80+,COM,12602
2021-W05,2,,0,0,2340,IS,364134,IS,AgeUNK,COM,
2021-W05,186,,3,0,2340,IS,364134,IS,HCW,COM,
2021-W05,0,,26,0,2340,IS,364134,IS,LTCF,COM,
2021-W06,51,,883,0,1200,IS,364134,IS,ALL,MOD,282770
2021-W06,1209,,0,0,2400,IS,364134,IS,ALL,AZ,282770
2021-W06,0,,11,0,2340,IS,364134,IS,ALL,COM,282770
2021-W06,438,,0,0,2400,IS,364134,IS,Age18_24,AZ,34868
2021-W06,3,,67,0,1200,IS,364134,IS,Age18_24,MOD,34868
2021-W06,0,,0,0,2340,IS,364134,IS,Age18_24,COM,34868
2021-W06,25,,580,0,1200,IS,364134,IS,Age25_49,MOD,131004
2021-W06,0,,6,0,2340,IS,364134,IS,Age25_49,COM,131004
2021-W06,481,,0,0,2400,IS,364134,IS,Age25_49,AZ,131004
2021-W06,14,,138,0,1200,IS,364134,IS,Age50_59,MOD,43992
2021-W06,198,,0,0,2400,IS,364134,IS,Age50_59,AZ,43992
2021-W06,0,,2,0,2340,IS,364134,IS,Age50_59,COM,43992
2021-W06,4,,96,0,1200,IS,364134,IS,Age60_69,MOD,37414
2021-W06,90,,0,0,2400,IS,364134,IS,Age60_69,AZ,37414
2021-W06,0,,2,0,2340,IS,364134,IS,Age60_69,COM,37414
2021-W06,0,,1,0,2340,IS,364134,IS,Age70_79,COM,22890
2021-W06,0,,0,0,2400,IS,364134,IS,Age70_79,AZ,22890
2021-W06,5,,2,0,1200,IS,364134,IS,Age70_79,MOD,22890
2021-W06,0,,0,0,2340,IS,364134,IS,Age80+,COM,12602
2021-W06,0,,0,0,2400,IS,364134,IS,Age80+,AZ,12602
2021-W06,0,,0,0,1200,IS,364134,IS,Age80+,MOD,12602
2021-W06,0,,0,0,1200,IS,364134,IS,AgeUNK,MOD,
2021-W06,2,,0,0,2400,IS,364134,IS,AgeUNK,AZ,
2021-W06,0,,0,0,2340,IS,364134,IS,AgeUNK,COM,
2021-W06,1209,,0,0,2400,IS,364134,IS,HCW,AZ,
2021-W06,0,,0,0,2340,IS,364134,IS,HCW,COM,
2021-W06,0,,883,0,1200,IS,364134,IS,HCW,MOD,
2021-W06,0,,0,0,1200,IS,364134,IS,LTCF,MOD,
2021-W06,0,,0,0,2340,IS,364134,IS,LTCF,COM,
2021-W06,0,,0,0,2400,IS,364134,IS,LTCF,AZ,
2021-W07,1338,,366,0,0,IS,364134,IS,ALL,MOD,282770
2021-W07,1508,,0,0,2400,IS,364134,IS,ALL,AZ,282770
2021-W07,266,,4437,0,3510,IS,364134,IS,ALL,COM,282770
2021-W07,287,,0,0,2400,IS,364134,IS,Age18_24,AZ,34868
2021-W07,2,,70,0,3510,IS,364134,IS,Age18_24,COM,34868
2021-W07,79,,29,0,0,IS,364134,IS,Age18_24,MOD,34868
2021-W07,714,,0,0,2400,IS,364134,IS,Age25_49,AZ,131004
2021-W07,35,,752,0,3510,IS,364134,IS,Age25_49,COM,131004
2021-W07,561,,190,0,0,IS,364134,IS,Age25_49,MOD,131004
2021-W07,327,,0,0,2400,IS,364134,IS,Age50_59,AZ,43992
2021-W07,220,,68,0,0,IS,364134,IS,Age50_59,MOD,43992
2021-W07,14,,348,0,3510,IS,364134,IS,Age50_59,COM,43992
2021-W07,412,,79,0,0,IS,364134,IS,Age60_69,MOD,37414
2021-W07,45,,425,0,3510,IS,364134,IS,Age60_69,COM,37414
2021-W07,179,,0,0,2400,IS,364134,IS,Age60_69,AZ,37414
2021-W07,20,,797,0,3510,IS,364134,IS,Age70_79,COM,22890
2021-W07,40,,0,0,0,IS,364134,IS,Age70_79,MOD,22890
2021-W07,0,,0,0,2400,IS,364134,IS,Age70_79,AZ,22890
2021-W07,0,,0,0,2400,IS,364134,IS,Age80+,AZ,12602
2021-W07,150,,2040,0,3510,IS,364134,IS,Age80+,COM,12602
2021-W07,26,,0,0,0,IS,364134,IS,Age80+,MOD,12602
2021-W07,0,,5,0,3510,IS,364134,IS,AgeUNK,COM,
2021-W07,1,,0,0,2400,IS,364134,IS,AgeUNK,AZ,
2021-W07,0,,0,0,0,IS,364134,IS,AgeUNK,MOD,
2021-W07,0,,0,0,3510,IS,364134,IS,HCW,COM,
2021-W07,1508,,0,0,2400,IS,364134,IS,HCW,AZ,
2021-W07,0,,0,0,0,IS,364134,IS,HCW,MOD,
2021-W07,0,,0,0,0,IS,364134,IS,LTCF,MOD,
2021-W07,0,,0,0,2400,IS,364134,IS,LTCF,AZ,
2021-W07,0,,0,0,3510,IS,364134,IS,LTCF,COM,
2021-W08,0,,0,0,1200,IS,364134,IS,ALL,MOD,282770
2021-W08,1428,,2105,0,4650,IS,364134,IS,ALL,COM,282770
2021-W08,2438,,0,0,2400,IS,364134,IS,ALL,AZ,282770
2021-W08,10,,32,0,4650,IS,364134,IS,Age18_24,COM,34868
2021-W08,510,,0,0,2400,IS,364134,IS,Age18_24,AZ,34868
2021-W08,33,,469,0,4650,IS,364134,IS,Age25_49,COM,131004
2021-W08,1166,,0,0,2400,IS,364134,IS,Age25_49,AZ,131004
2021-W08,521,,0,0,2400,IS,364134,IS,Age50_59,AZ,43992
2021-W08,22,,182,0,4650,IS,364134,IS,Age50_59,COM,43992
2021-W08,239,,0,0,2400,IS,364134,IS,Age60_69,AZ,37414
2021-W08,104,,126,0,4650,IS,364134,IS,Age60_69,COM,37414
2021-W08,0,,0,0,2400,IS,364134,IS,Age70_79,AZ,22890
2021-W08,322,,145,0,4650,IS,364134,IS,Age70_79,COM,22890
2021-W08,930,,1147,0,4650,IS,364134,IS,Age80+,COM,12602
2021-W08,0,,0,0,2400,IS,364134,IS,Age80+,AZ,12602
2021-W08,7,,4,0,4650,IS,364134,IS,AgeUNK,COM,
2021-W08,2,,0,0,2400,IS,364134,IS,AgeUNK,AZ,
2021-W08,0,,0,0,4650,IS,364134,IS,HCW,COM,
2021-W08,0,,0,0,2400,IS,364134,IS,HCW,AZ,
2021-W08,0,,0,0,2400,IS,364134,IS,LTCF,AZ,
2021-W08,0,,0,0,4650,IS,364134,IS,LTCF,COM,
2021-W09,2987,,0,0,3700,IS,364134,IS,ALL,AZ,282770
2021-W09,5238,,48,0,3510,IS,364134,IS,ALL,COM,282770
2021-W09,464,,0,0,3700,IS,364134,IS,Age18_24,AZ,34868
2021-W09,2,,0,0,3510,IS,364134,IS,Age18_24,COM,34868
2021-W09,39,,16,0,3510,IS,364134,IS,Age25_49,COM,131004
2021-W09,1646,,0,0,3700,IS,364134,IS,Age25_49,AZ,131004
2021-W09,636,,0,0,3700,IS,364134,IS,Age50_59,AZ,43992
2021-W09,21,,7,0,3510,IS,364134,IS,Age50_59,COM,43992
2021-W09,237,,0,0,3700,IS,364134,IS,Age60_69,AZ,37414
2021-W09,125,,1,0,3510,IS,364134,IS,Age60_69,COM,37414
2021-W09,1,,0,0,3700,IS,364134,IS,Age70_79,AZ,22890
2021-W09,220,,5,0,3510,IS,364134,IS,Age70_79,COM,22890
2021-W09,4825,,19,0,3510,IS,364134,IS,Age80+,COM,12602
2021-W09,1,,0,0,3700,IS,364134,IS,Age80+,AZ,12602
2021-W09,2,,0,0,3700,IS,364134,IS,AgeUNK,AZ,
2021-W09,6,,0,0,3510,IS,364134,IS,AgeUNK,COM,
2021-W09,0,,0,0,3700,IS,364134,IS,HCW,AZ,
2021-W09,0,,0,0,3510,IS,364134,IS,HCW,COM,
2021-W09,0,,0,0,3700,IS,364134,IS,LTCF,AZ,
2021-W09,0,,0,0,3510,IS,364134,IS,LTCF,COM,
2021-W10,3701,,170,0,4680,IS,364134,IS,ALL,COM,282770
2021-W10,1250,,0,0,1300,IS,364134,IS,ALL,AZ,282770
2021-W10,17,,3,0,4680,IS,364134,IS,Age18_24,COM,34868
2021-W10,87,,0,0,1300,IS,364134,IS,Age18_24,AZ,34868
2021-W10,36,,26,0,4680,IS,364134,IS,Age25_49,COM,131004
2021-W10,610,,0,0,1300,IS,364134,IS,Age25_49,AZ,131004
2021-W10,921,,0,0,1300,IS,364134,IS,Age50_59,AZ,43992
2021-W10,21,,14,0,4680,IS,364134,IS,Age50_59,COM,43992
2021-W10,432,,0,0,1300,IS,364134,IS,Age60_69,AZ,37414
2021-W10,539,,34,0,4680,IS,364134,IS,Age60_69,COM,37414
2021-W10,2263,,12,0,4680,IS,364134,IS,Age70_79,COM,22890
2021-W10,0,,0,0,1300,IS,364134,IS,Age70_79,AZ,22890
2021-W10,792,,78,0,4680,IS,364134,IS,Age80+,COM,12602
2021-W10,0,,0,0,1300,IS,364134,IS,Age80+,AZ,12602
2021-W10,0,,0,0,1300,IS,364134,IS,AgeUNK,AZ,
2021-W10,33,,0,0,4680,IS,364134,IS,AgeUNK,COM,
2021-W10,0,,0,0,1300,IS,364134,IS,HCW,AZ,
2021-W10,0,,0,0,4680,IS,364134,IS,HCW,COM,
2021-W10,0,,0,0,1300,IS,364134,IS,LTCF,AZ,
2021-W10,0,,0,0,4680,IS,364134,IS,LTCF,COM,
2020-W52,506,0,0,0,,ITF4,59641488,IT,ALL,COM,3323846
2020-W52,720,0,0,0,,ITF3,59641488,IT,ALL,COM,4705645
2020-W52,50,0,0,0,,ITF2,59641488,IT,ALL,COM,259104
2020-W52,37,0,0,0,,ITF1,59641488,IT,ALL,COM,1101145
2020-W52,702,0,0,0,,ITC4,59641488,IT,ALL,COM,8401504
2020-W52,132,0,0,0,,ITC3,59641488,IT,ALL,COM,1319939
2020-W52,20,0,0,0,,ITC2,59641488,IT,ALL,COM,105478
2020-W52,262,0,0,0,,ITH4,59641488,IT,ALL,COM,1031961
2020-W52,910,0,0,2,,ITC1,59641488,IT,ALL,COM,3671695
2020-W52,620,0,0,0,,ITI1,59641488,IT,ALL,COM,3144823
2020-W52,85,0,0,0,,ITI2,59641488,IT,ALL,COM,740527
2020-W52,103,0,0,0,,ITH2,59641488,IT,ALL,COM,451813
2020-W52,200,0,0,0,,ITI3,59641488,IT,ALL,COM,1284174
2020-W52,968,0,0,0,,ITH5,59641488,IT,ALL,COM,3768739
2020-W52,7012,0,0,0,9750,IT,59641488,IT,ALL,COM,50208329
2020-W52,880,0,0,0,,ITH3,59641488,IT,ALL,COM,4105614
2020-W52,139,0,0,0,,ITI4,59641488,IT,ALL,COM,4842550
2020-W52,106,0,0,0,,ITF5,59641488,IT,ALL,COM,472505
2020-W52,143,0,0,0,,ITH1,59641488,IT,ALL,COM,432245
2020-W52,89,0,0,0,,ITG1,59641488,IT,ALL,COM,4060763
2020-W52,275,0,0,0,,ITF6,59641488,IT,ALL,COM,1590449
2020-W52,81,0,0,0,,IT,59641488,IT,Age18_24,COM,4121339
2020-W52,3040,0,0,0,,IT,59641488,IT,Age25_49,COM,18920355
2020-W52,2125,0,0,2,,IT,59641488,IT,Age50_59,COM,9414195
2020-W52,1443,0,0,0,,IT,59641488,IT,Age60_69,COM,7364364
2020-W52,129,0,0,0,,IT,59641488,IT,Age70_79,COM,5968373
2020-W52,194,0,0,0,,IT,59641488,IT,Age80+,COM,4419703
2020-W52,0,0,0,0,,IT,59641488,IT,HCW,COM,0
2020-W52,0,0,0,0,,IT,59641488,IT,LTCF,COM,0
2020-W53,176,0,0,1,,ITF6,59641488,IT,ALL,COM,1590449
2020-W53,1848,0,0,0,,ITF5,59641488,IT,ALL,COM,472505
2020-W53,9920,0,0,0,,ITF3,59641488,IT,ALL,COM,4705645
2020-W53,776,0,0,0,,ITF1,59641488,IT,ALL,COM,1101145
2020-W53,2104,0,0,1,,ITC4,59641488,IT,ALL,COM,8401504
2020-W53,2740,0,0,0,,ITC3,59641488,IT,ALL,COM,1319939
2020-W53,24,0,0,0,,ITC2,59641488,IT,ALL,COM,105478
2020-W53,12264,0,0,11,,ITC1,59641488,IT,ALL,COM,3671695
2020-W53,116267,0,0,20,469950,IT,59641488,IT,ALL,COM,50208329
2020-W53,6729,0,0,0,,ITF4,59641488,IT,ALL,COM,3323846
2020-W53,23260,0,0,0,,ITI4,59641488,IT,ALL,COM,4842550
2020-W53,1749,0,0,0,,ITI3,59641488,IT,ALL,COM,1284174
2020-W53,1158,0,0,1,,ITI2,59641488,IT,ALL,COM,740527
2020-W53,10334,0,0,0,,ITI1,59641488,IT,ALL,COM,3144823
2020-W53,7281,0,0,1,,ITH5,59641488,IT,ALL,COM,3768739
2020-W53,3212,0,0,0,,ITH4,59641488,IT,ALL,COM,1031961
2020-W53,16341,0,0,0,,ITH3,59641488,IT,ALL,COM,4105614
2020-W53,2788,0,0,1,,ITH2,59641488,IT,ALL,COM,451813
2020-W53,1357,0,0,4,,ITH1,59641488,IT,ALL,COM,432245
2020-W53,334,0,0,0,,ITG2,59641488,IT,ALL,COM,1393810
2020-W53,11872,0,0,0,,ITG1,59641488,IT,ALL,COM,4060763
2020-W53,1572,0,0,1,,IT,59641488,IT,Age18_24,COM,4121339
2020-W53,55701,0,0,11,,IT,59641488,IT,Age25_49,COM,18920355
2020-W53,32985,0,0,5,,IT,59641488,IT,Age50_59,COM,9414195
2020-W53,18635,0,0,2,,IT,59641488,IT,Age60_69,COM,7364364
2020-W53,1982,0,0,0,,IT,59641488,IT,Age70_79,COM,5968373
2020-W53,5382,0,0,1,,IT,59641488,IT,Age80+,COM,4419703
2020-W53,0,0,0,101397,,IT,59641488,IT,HCW,COM,0
2020-W53,0,0,0,10667,,IT,59641488,IT,LTCF,COM,0
2021-W01,13770,0,0,0,,ITH4,59641488,IT,ALL,COM,1031961
2021-W01,0,0,0,0,0,IT,59641488,IT,ALL,MOD,50208329
2021-W01,36344,0,12,0,,ITC1,59641488,IT,ALL,COM,3671695
2021-W01,1591,0,3,0,,ITC2,59641488,IT,ALL,COM,105478
2021-W01,5613,0,0,0,,ITF1,59641488,IT,ALL,COM,1101145
2021-W01,14889,0,1,0,,ITC3,59641488,IT,ALL,COM,1319939
2021-W01,67693,0,31,0,,ITC4,59641488,IT,ALL,COM,8401504
2021-W01,3199,0,0,0,,ITF2,59641488,IT,ALL,COM,259104
2021-W01,58811,0,0,0,,ITF3,59641488,IT,ALL,COM,4705645
2021-W01,32033,0,2,0,,ITF4,59641488,IT,ALL,COM,3323846
2021-W01,10405,0,0,0,,ITF6,59641488,IT,ALL,COM,1590449
2021-W01,53815,0,0,0,,ITG1,59641488,IT,ALL,COM,4060763
2021-W01,16108,0,2,0,,ITG2,59641488,IT,ALL,COM,1393810
2021-W01,4327,0,2,0,,ITH1,59641488,IT,ALL,COM,432245
2021-W01,4579,0,1,0,,ITH2,59641488,IT,ALL,COM,451813
2021-W01,52881,0,0,0,,ITH3,59641488,IT,ALL,COM,4105614
2021-W01,542337,0,0,63,419250,IT,59641488,IT,ALL,COM,50208329
2021-W01,45693,0,0,0,,ITI4,59641488,IT,ALL,COM,4842550
2021-W01,12066,0,0,0,,ITI3,59641488,IT,ALL,COM,1284174
2021-W01,7740,0,1,0,,ITI2,59641488,IT,ALL,COM,740527
2021-W01,34271,0,0,0,,ITI1,59641488,IT,ALL,COM,3144823
2021-W01,62832,0,7,0,,ITH5,59641488,IT,ALL,COM,3768739
2021-W01,0,0,0,0,,ITH5,59641488,IT,ALL,MOD,3768739
2021-W01,3677,0,1,0,,ITF5,59641488,IT,ALL,COM,472505
2021-W01,0,0,0,0,,IT,59641488,IT,Age18_24,MOD,4121339
2021-W01,552,0,0,0,,IT,59641488,IT,Age18_24,COM,4121339
2021-W01,0,0,0,0,,IT,59641488,IT,Age25_49,MOD,18920355
2021-W01,12573,0,0,21,,IT,59641488,IT,Age25_49,COM,18920355
2021-W01,0,0,0,0,,IT,59641488,IT,Age50_59,MOD,9414195
2021-W01,12205,0,0,17,,IT,59641488,IT,Age50_59,COM,9414195
2021-W01,6091,0,0,13,,IT,59641488,IT,Age60_69,COM,7364364
2021-W01,0,0,0,0,,IT,59641488,IT,Age60_69,MOD,7364364
2021-W01,427,0,0,4,,IT,59641488,IT,Age70_79,COM,5968373
2021-W01,0,0,0,0,,IT,59641488,IT,Age70_79,MOD,5968373
2021-W01,159,0,0,8,,IT,59641488,IT,Age80+,COM,4419703
2021-W01,0,0,0,0,,IT,59641488,IT,Age80+,MOD,4419703
2021-W01,0,0,0,421118,,IT,59641488,IT,HCW,COM,0
2021-W01,0,0,0,0,,IT,59641488,IT,HCW,MOD,0
2021-W01,0,0,0,70657,,IT,59641488,IT,LTCF,COM,0
2021-W01,0,0,0,0,,IT,59641488,IT,LTCF,MOD,0
2021-W02,0,0,259,0,,ITH5,59641488,IT,ALL,COM,3768739
2021-W02,14177,0,18,0,,ITH1,59641488,IT,ALL,COM,432245
2021-W02,0,0,2,0,,ITG2,59641488,IT,ALL,COM,1393810
2021-W02,0,0,0,0,,ITG1,59641488,IT,ALL,MOD,4060763
2021-W02,0,0,52,0,,ITG1,59641488,IT,ALL,COM,4060763
2021-W02,0,0,67,0,,ITF6,59641488,IT,ALL,COM,1590449
2021-W02,0,0,1,0,,ITF5,59641488,IT,ALL,COM,472505
2021-W02,134912,0,266,0,,ITC4,59641488,IT,ALL,COM,8401504
2021-W02,4559,0,9,0,,ITF1,59641488,IT,ALL,COM,1101145
2021-W02,0,0,453,0,,ITF3,59641488,IT,ALL,COM,4705645
2021-W02,377,0,0,0,,ITF3,59641488,IT,ALL,MOD,4705645
2021-W02,37564,0,106,0,,ITI4,59641488,IT,ALL,COM,4842550
2021-W02,0,0,72,0,,ITF4,59641488,IT,ALL,COM,3323846
2021-W02,529142,0,3017,0,510900,IT,59641488,IT,ALL,COM,50208329
2021-W02,58014,0,752,0,,ITC1,59641488,IT,ALL,COM,3671695
2021-W02,2300,0,0,0,46800,IT,59641488,IT,ALL,MOD,50208329
2021-W02,10829,0,53,0,,ITI3,59641488,IT,ALL,COM,1284174
2021-W02,25142,0,520,0,,ITI1,59641488,IT,ALL,COM,3144823
2021-W02,695,0,0,0,,ITH5,59641488,IT,ALL,MOD,3768739
2021-W02,1697,0,2,0,,ITC2,59641488,IT,ALL,COM,105478
2021-W02,87,0,0,0,,ITC2,59641488,IT,ALL,MOD,105478
2021-W02,14724,0,0,0,,ITC3,59641488,IT,ALL,COM,1319939
2021-W02,3021,0,30,0,,ITF2,59641488,IT,ALL,COM,259104
2021-W02,22412,0,21,0,,IT,59641488,IT,Age18_24,COM,4121339
2021-W02,78,0,0,0,,IT,59641488,IT,Age18_24,MOD,4121339
2021-W02,209813,0,1355,0,,IT,59641488,IT,Age25_49,COM,18920355
2021-W02,808,0,0,0,,IT,59641488,IT,Age25_49,MOD,18920355
2021-W02,129951,0,885,0,,IT,59641488,IT,Age50_59,COM,9414195
2021-W02,483,0,0,0,,IT,59641488,IT,Age50_59,MOD,9414195
2021-W02,78530,0,651,0,,IT,59641488,IT,Age60_69,COM,7364364
2021-W02,481,0,0,0,,IT,59641488,IT,Age60_69,MOD,7364364
2021-W02,137,0,0,0,,IT,59641488,IT,Age70_79,MOD,5968373
2021-W02,24324,0,42,0,,IT,59641488,IT,Age70_79,COM,5968373
2021-W02,64027,0,63,0,,IT,59641488,IT,Age80+,COM,4419703
2021-W02,392,0,0,0,,IT,59641488,IT,Age80+,MOD,4419703
2021-W02,0,0,0,312516,,IT,59641488,IT,HCW,COM,0
2021-W02,0,0,0,1385,,IT,59641488,IT,HCW,MOD,0
2021-W02,0,0,0,119734,,IT,59641488,IT,LTCF,COM,0
2021-W02,0,0,0,711,,IT,59641488,IT,LTCF,MOD,0
2021-W03,2564,0,10459,0,,ITG1,59641488,IT,ALL,COM,4060763
2021-W03,1135,0,9824,0,,ITF3,59641488,IT,ALL,COM,4705645
2021-W03,4,0,0,0,,ITF6,59641488,IT,ALL,MOD,1590449
2021-W03,5508,0,279,0,,ITF6,59641488,IT,ALL,COM,1590449
2021-W03,834,0,1548,0,,ITF5,59641488,IT,ALL,COM,472505
2021-W03,7548,0,5310,0,,ITF4,59641488,IT,ALL,COM,3323846
2021-W03,3933,0,0,0,,ITF3,59641488,IT,ALL,MOD,4705645
2021-W03,482,0,348,0,,ITF1,59641488,IT,ALL,COM,1101145
2021-W03,1,0,0,0,,ITC4,59641488,IT,ALL,MOD,8401504
2021-W03,29703,0,3172,0,,ITC4,59641488,IT,ALL,COM,8401504
2021-W03,6820,0,2406,0,,ITC3,59641488,IT,ALL,COM,1319939
2021-W03,91,0,0,0,,ITC2,59641488,IT,ALL,MOD,105478
2021-W03,25321,0,11873,0,,ITC1,59641488,IT,ALL,COM,3671695
2021-W03,12903,0,0,8,0,IT,59641488,IT,ALL,MOD,50208329
2021-W03,117412,0,107203,0,397800,IT,59641488,IT,ALL,COM,50208329
2021-W03,0,0,0,0,0,IT,59641488,IT,ALL,AZ,50208329
2021-W03,454,0,36,0,,ITC2,59641488,IT,ALL,COM,105478
2021-W03,426,0,11,0,,ITF2,59641488,IT,ALL,COM,259104
2021-W03,438,0,0,0,,ITF1,59641488,IT,ALL,MOD,1101145
2021-W03,498,0,0,0,,ITI4,59641488,IT,ALL,MOD,4842550
2021-W03,12097,0,22706,0,,ITI4,59641488,IT,ALL,COM,4842550
2021-W03,636,0,0,4,,ITI3,59641488,IT,ALL,MOD,1284174
2021-W03,1357,0,2129,0,,ITI3,59641488,IT,ALL,COM,1284174
2021-W03,963,0,0,0,,ITI2,59641488,IT,ALL,MOD,740527
2021-W03,633,0,1125,0,,ITI2,59641488,IT,ALL,COM,740527
2021-W03,2951,0,0,0,,ITI1,59641488,IT,ALL,MOD,3144823
2021-W03,2485,0,9850,0,,ITI1,59641488,IT,ALL,COM,3144823
2021-W03,1373,0,0,0,,ITH5,59641488,IT,ALL,MOD,3768739
2021-W03,7059,0,6918,0,,ITH5,59641488,IT,ALL,COM,3768739
2021-W03,1891,0,2931,0,,ITH4,59641488,IT,ALL,COM,1031961
2021-W03,367,0,0,0,,ITH3,59641488,IT,ALL,MOD,4105614
2021-W03,3854,0,12440,0,,ITH3,59641488,IT,ALL,COM,4105614
2021-W03,2412,0,2008,0,,ITH2,59641488,IT,ALL,COM,451813
2021-W03,3,0,0,0,,ITH2,59641488,IT,ALL,AZ,451813
2021-W03,2995,0,1444,0,,ITH1,59641488,IT,ALL,COM,432245
2021-W03,1834,0,386,0,,ITG2,59641488,IT,ALL,COM,1393810
2021-W03,1648,0,0,4,,ITG1,59641488,IT,ALL,MOD,4060763
2021-W03,3835,0,1155,0,,IT,59641488,IT,Age18_24,COM,4121339
2021-W03,497,0,0,0,,IT,59641488,IT,Age18_24,MOD,4121339
